mv_id|movie_nm|ogroup|ti_mean|ti_min|ti_max
mv20190819001|메시지 맨|2|0.0031551851851851853|0.00052|0.00798
mv20190819001|메시지 맨|3|0.0008511111111111109|0.00037|0.0024
mv20190821001|광대들: 풍문조작단|1|0.4275553333333333|0.04428|1.64331
mv20190821001|광대들: 풍문조작단|2|1.563016|0.17728|4.725
mv20190821001|광대들: 풍문조작단|3|0.4755063333333332|0.13277|1.72976
mv20190821002|룩 어웨이|1|0.16519199999999998|0.04594|2.85628
mv20190821002|룩 어웨이|2|0.039019666666666654|0.01107|0.12426
mv20190821002|룩 어웨이|3|0.031522666666666664|0.00451|0.36857
mv20190821003|변신|1|1.6502050000000001|0.3017|12.52373
mv20190821003|변신|2|5.608526333333332|0.55392|15.87301
mv20190821003|변신|3|0.9718733333333333|0.22013|4.27998
mv20190821004|블루스 인 인디아|1|0.007468148148148147|0.00075|0.06356
mv20190821004|블루스 인 인디아|2|0.006233|0.0012|0.01272
mv20190821004|블루스 인 인디아|3|0.001103793103448276|0.00045|0.00406
mv20190822001|감염: 지구 최후의 날|2|0.0007087499999999997|0.00037|0.00165
mv20190822001|감염: 지구 최후의 날|3|0.0003966666666666667|0.00037|0.00045
mv20190822002|나만 없어 고양이|1|0.06136266666666666|0.01875|0.20183
mv20190822002|나만 없어 고양이|2|0.13930233333333333|0.03855|0.38092
mv20190822002|나만 없어 고양이|3|0.025531000000000005|0.01348|0.09941
mv20190822003|당나귀 공주|1|0.0016933333333333334|0.00037|0.00504
mv20190822003|당나귀 공주|2|0.0034673333333333336|0.00135|0.00888
mv20190822003|당나귀 공주|3|0.0013078571428571432|0.00037|0.00248
mv20190822004|도심속의 방|1|0.0012005882352941178|0.00037|0.00256
mv20190822004|도심속의 방|2|0.0021010000000000004|0.00037|0.00512
mv20190822004|도심속의 방|3|0.0006968421052631581|0.00037|0.0018
mv20190822005|디터 람스|1|0.03419733333333333|0.01122|0.07245
mv20190822005|디터 람스|2|0.053763666666666654|0.03148|0.0808
mv20190822005|디터 람스|3|0.028488333333333327|0.01611|0.05309
mv20190822006|라라와 움직이는 비밀의 숲|1|0.010769666666666667|0.0021|0.10543
mv20190822006|라라와 움직이는 비밀의 숲|2|0.03980896551724139|0.0009|0.26005
mv20190822006|라라와 움직이는 비밀의 숲|3|0.0021810000000000006|0.00052|0.00436
mv20190822007|로슈포르의 숙녀들|1|0.0016382142857142858|0.00045|0.00421
mv20190822007|로슈포르의 숙녀들|2|0.007932000000000002|0.00369|0.01536
mv20190822007|로슈포르의 숙녀들|3|0.0025863333333333337|0.00045|0.00647
mv20190822008|롤라|1|0.003514333333333333|0.00158|0.00564
mv20190822008|롤라|2|0.004689333333333334|0.00225|0.01001
mv20190822008|롤라|3|0.003674666666666667|0.0024|0.00843
mv20190822009|애프터|1|0.6364476666666666|0.22104|2.04163
mv20190822009|애프터|2|0.8436439999999998|0.14987|3.28571
mv20190822009|애프터|3|0.16657033333333332|0.07305|0.2675
mv20190822010|우리집|1|0.12349933333333334|0.03871|0.26457
mv20190822010|우리집|2|0.33422999999999997|0.1147|1.48146
mv20190822010|우리집|3|0.07236733333333333|0.04804|0.1229
mv20190822011|청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다|1|0.023472666666666666|0.00753|0.10054
mv20190822011|청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다|2|0.07507266666666665|0.01754|0.20161
